Actual,Predicted
0.0356289657352586,0.03853543
0.0023826457684153,0.009459281
0.0306199598083068,0.021034101
-0.021961988425382,-0.027917119
-0.0390315834482729,-0.019016014
0.0079298248708103,0.016897004
-0.0217193245163757,-0.027782226
0.0414378427926324,0.046125334
0.0610096646562165,0.055032402
-0.0243329509091091,-0.012845575
0.0595856779684121,0.05496893
0.0340193220170122,0.02380421
0.0078013277198509,0.0068733823
0.0436436899678687,0.023801625
0.0633979935639031,0.061272737
0.0413288550555629,0.03733097
0.0282483062640587,0.020234557
0.0566160740824596,0.04945231
0.0215122862694746,0.020921413
-0.0664009151136104,-0.02878095
0.0425909385222557,0.03704931
0.0523794446957486,0.046241105
-0.0040266412449708,-0.005813893
-0.0395794322301023,-0.013982289
0.0164871129184178,0.012351493
0.0645055858579543,0.042532943
-0.0028260164418415,0.0022519473
-0.0118152215299748,-0.009438886
-0.0333500397295545,-0.018493233
-0.0370666297956657,-0.025129072
0.0574723688967852,0.055305954
-0.0503246789385423,-0.059293337
-0.0435200162328853,-0.023171728
0.0456937865938857,0.035734627
0.0660436877487474,0.07022293
0.0078821027166161,0.019203426
-0.0103667840256604,-0.015361834
-0.0567583954412215,-0.049897578
0.0835686813954738,0.09068184
0.0722467508066172,0.08094528
0.0162306439669113,0.017440261
0.0213854244017263,0.013967287
0.0327500551322398,0.039083324
-0.0037607980521293,0.002426931
0.0013082215087594,0.0007328156
-0.0270085576062858,-0.0155042475
-0.0316796612394551,-0.0244514
0.0399012195436307,0.02861661
0.0162002487493474,0.01820172
-0.0316072746212143,-0.012505882
0.068179380634241,0.04961807
-0.0436614771969729,-0.048535634
-0.0247152970661961,-0.052812222
0.0268149869692585,0.02595502
0.0050478950324226,0.0155747095
0.0179264519225245,0.016809897
0.0703980616151602,0.07700254
-0.0384582386855944,-0.04065797
-0.0090089792042864,-0.00036096232
0.0474142628930577,0.048027687
0.0608086810183933,0.05140109
-0.0180708445436762,-0.010245094
0.0122448378856315,0.010891613
0.0310265038384077,0.03366103
0.0206917872601203,0.02140524
0.0369133750979973,0.026240401
-0.0220375898841898,-0.0026223348
0.0067217406793866,0.0106047345
0.063439919434093,0.052040044
0.0382272278530566,0.02662971
0.05776046206322,0.04442877
0.0209944157401488,0.001830623
-0.0350508740739471,-0.016217602
-0.042291532122017,-0.06895236
-0.009583505873923,0.0074567464
0.0361434147835708,0.028068695
0.0289850869910305,0.024800465
0.07754726970604,0.082937114
0.0161361229263962,0.017241927
0.0241149516434247,0.029925214
0.0740920028904072,0.07301008
0.0453850378746498,0.043484688
0.0220887034329032,0.029404161
-0.0065998050233204,0.0021114831
-0.0487645698716768,-0.03663045
-0.0079410651215133,-0.012685473
-0.0314721939779307,-0.016242402
-0.0272914637535201,-0.032534648
0.0171375829096197,0.008310083
0.0547685403103303,0.05080514
-0.0367072027817631,-0.02504655
